0,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
21788,20,Private,186830,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,45,US,0
45099,35,Private,151835,9,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
19283,61,Non-Private,181033,9,Married,Other,Husband,White,Male,0,0,60,US,0
20953,80,Non-Private,174995,9,Married,Managerial-Specialist,Husband,White,Male,0,0,8,Non-US,0
43024,68,Non-Private,338432,9,Married,Other,Husband,White,Male,0,0,50,US,0
39857,62,Private,185503,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
25092,31,Non-Private,63704,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
42213,39,Non-Private,200863,12,Married,Managerial-Specialist,Husband,White,Male,0,0,55,US,0
35808,44,Private,96321,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
8371,43,Private,194773,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
33715,43,Private,115562,13,Married,Managerial-Specialist,Husband,White,Male,99999,0,50,US,1
22516,41,Private,152958,9,Married,Other,Husband,White,Male,0,0,40,US,1
15698,32,Private,31740,14,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,0
39418,48,Private,105357,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
18485,56,Non-Private,258883,10,Married,Other,Husband,White,Male,0,0,40,US,0
25518,43,Private,193882,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,55,US,0
31502,42,Non-Private,69333,11,Married,Other,Husband,White,Male,4386,0,80,US,1
32990,23,Private,192028,10,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
7809,53,Non-Private,192982,9,Married,Other,Husband,White,Male,0,0,85,US,0
13167,34,Private,56150,7,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
31695,32,Non-Private,281030,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
39594,28,Private,153813,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,38,US,0
46456,33,Private,116294,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
4295,47,Private,148724,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
1155,34,Private,117529,10,Married,Other,Husband,White,Male,0,0,54,Non-US,0
33624,65,Private,173309,4,Non-Married,Other,Non-Husband,White,Female,401,0,12,US,0
22444,37,Private,224541,10,Married,Other,Husband,White,Male,0,0,40,US,0
44867,22,Private,171538,9,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
20804,35,Private,186934,13,Married,Other,Husband,White,Male,0,0,50,US,1
11671,36,Private,177285,11,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,38,US,0
5699,23,Private,149224,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
17177,29,Private,277342,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
32341,74,Non-Private,199136,13,Non-Married,Other,Non-Husband,White,Male,15831,0,8,Non-US,1
41497,38,Private,278403,13,Married,Managerial-Specialist,Husband,White,Male,0,0,48,US,0
23185,26,Private,67257,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,55,US,0
31035,28,Private,180928,10,Married,Other,Husband,White,Male,5013,0,55,US,0
14381,75,Non-Private,125197,9,Married,Managerial-Specialist,Husband,White,Male,0,0,26,US,0
18889,26,Private,162312,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,20,Non-US,0
11777,55,Non-Private,200497,14,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
27276,47,Private,170850,13,Married,Other,Husband,White,Male,0,0,48,US,0
9291,54,Private,96792,9,Non-Married,Other,Non-Husband,White,Female,0,0,32,US,0
2374,55,Private,67450,16,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,Non-US,0
20731,32,Private,317378,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,10520,0,40,US,1
35206,58,Private,185459,7,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
27444,28,Private,461929,4,Married,Other,Husband,White,Male,0,0,40,Non-US,0
12635,41,Private,220694,13,Non-Married,Other,Non-Husband,White,Male,0,0,37,US,0
42297,42,Non-Private,126333,9,Married,Other,Non-Husband,White,Female,0,0,40,US,0
41873,32,Non-Private,340580,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,45,US,0
14031,52,Non-Private,190333,9,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
30684,39,Private,33975,10,Married,Other,Husband,White,Male,0,0,40,US,1
41365,60,Private,235336,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,70,US,0
22206,40,Non-Private,144371,13,Married,Other,Husband,White,Male,0,0,15,US,0
35837,32,Private,183470,11,Married,Other,Husband,Non-White,Male,0,0,42,US,0
23837,43,Private,245487,9,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
42038,58,Private,315081,12,Married,Other,Husband,White,Male,0,0,42,US,1
12963,21,Private,170108,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
11056,49,Private,558183,11,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
25018,39,Private,176101,13,Married,Other,Husband,White,Male,0,0,40,US,0
36251,20,Private,322144,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
15458,56,Private,346033,5,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
42384,46,Private,269890,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
42527,58,Non-Private,248739,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
15259,60,Private,114263,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,1
44144,42,Private,221947,14,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,1
43401,40,Private,201908,11,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
30030,51,Private,117253,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
12592,51,Private,229272,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,32,Non-US,0
14005,76,Non-Private,164835,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,25,US,0
4037,28,Private,312588,6,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
1558,25,Private,352057,9,Non-Married,Other,Non-Husband,White,Male,0,0,65,US,0
17785,42,Private,403187,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
11905,71,Private,200418,3,Married,Other,Husband,White,Male,0,0,40,US,0
6473,24,Private,190143,13,Married,Other,Husband,White,Male,0,0,40,US,0
26513,63,Private,170529,13,Married,Other,Non-Husband,Non-White,Female,0,0,45,US,0
641,60,Private,199378,9,Married,Other,Husband,White,Male,0,0,40,US,0
48114,31,Non-Private,55912,5,Non-Married,Other,Non-Husband,White,Male,0,0,47,US,0
35362,46,Non-Private,121586,13,Married,Other,Husband,White,Male,0,0,40,US,0
27615,47,Private,187969,7,Non-Married,Other,Non-Husband,White,Female,0,0,38,US,0
8687,58,Private,201344,13,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
16080,27,Private,133937,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
3252,46,Non-Private,144531,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
16532,18,Private,335665,7,Non-Married,Other,Non-Husband,Non-White,Female,0,0,24,US,0
25163,79,Private,76641,14,Married,Other,Husband,White,Male,20051,0,40,Non-US,1
41422,44,Non-Private,320451,13,Married,Managerial-Specialist,Husband,Non-White,Male,15024,0,40,Non-US,1
41883,33,Non-Private,29144,11,Married,Other,Husband,White,Male,0,0,40,US,0
12465,49,Private,140121,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,0
30692,49,Private,129640,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
9248,38,Non-Private,745768,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,45,US,0
10661,59,Private,122283,15,Married,Managerial-Specialist,Husband,Non-White,Male,99999,0,40,Non-US,1
15980,20,Private,91733,10,Non-Married,Other,Non-Husband,White,Female,0,0,8,US,0
26772,28,Private,412149,6,Non-Married,Other,Non-Husband,White,Male,0,0,35,Non-US,0
44074,44,Private,172837,9,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,52,US,1
33400,52,Private,192445,7,Married,Other,Husband,White,Male,0,0,40,US,0
44463,27,Private,30237,9,Married,Other,Non-Husband,White,Female,0,0,45,US,0
37674,60,Private,298967,4,Married,Other,Husband,White,Male,0,0,15,US,0
45183,55,Non-Private,114495,13,Married,Managerial-Specialist,Husband,White,Male,0,2415,50,US,1
23222,52,Non-Private,134854,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
16202,19,Private,286002,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,Non-US,0
6370,44,Private,103233,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
29360,73,Private,123345,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,65,US,0
41364,22,Non-Private,285775,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
28711,33,Private,37274,10,Married,Other,Husband,White,Male,0,0,40,US,0
45491,53,Private,239155,10,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
47795,39,Private,179137,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
48408,66,Private,386120,7,Married,Other,Husband,White,Male,10605,0,40,US,1
45490,43,Private,68748,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
26899,38,Non-Private,312232,10,Married,Other,Husband,White,Male,0,0,50,US,1
21290,53,Non-Private,98829,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
45661,30,Private,284629,9,Married,Other,Husband,White,Male,0,0,40,US,0
42562,19,Non-Private,229431,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
39286,27,Private,178778,13,Non-Married,Other,Non-Husband,White,Male,0,1340,40,US,0
6281,59,Private,171355,16,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
26223,46,Private,171228,9,Married,Managerial-Specialist,Husband,White,Male,3411,0,35,Non-US,0
46073,35,Private,237091,9,Married,Other,Non-Husband,White,Female,0,0,20,Non-US,0
1906,45,Non-Private,339681,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,1506,0,45,US,0
24046,39,Private,130620,4,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,Non-US,0
41169,34,Non-Private,283921,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
40547,31,Private,408208,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,30,US,0
25259,52,Non-Private,234286,9,Married,Managerial-Specialist,Husband,White,Male,15024,0,40,US,1
32051,22,Private,205940,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,1055,0,30,US,0
2801,17,Private,295488,7,Non-Married,Other,Non-Husband,Non-White,Female,0,0,25,US,0
28291,25,Private,193379,12,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
35521,24,Private,47541,14,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
30117,42,Private,657397,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,0
20254,69,Non-Private,660461,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,20,US,0
9335,38,Private,104089,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
20476,24,Private,321763,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,38,US,0
44169,41,Private,172712,13,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,1
1794,31,Private,53042,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,0
22033,42,Private,195124,9,Married,Managerial-Specialist,Husband,White,Male,0,0,60,Non-US,0
32388,40,Private,260425,12,Non-Married,Other,Non-Husband,White,Female,1471,0,32,US,0
27722,48,Private,207277,14,Married,Managerial-Specialist,Husband,White,Male,15024,0,40,US,1
47109,42,Private,220531,10,Married,Other,Husband,White,Male,0,0,32,US,0
47461,28,Private,205903,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
16632,29,Non-Private,322238,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
38318,30,Private,26252,12,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
3614,23,Private,373550,11,Married,Other,Husband,White,Male,0,0,40,US,0
33082,30,Non-Private,176992,9,Married,Other,Husband,White,Male,0,0,50,US,1
19958,19,Private,199495,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
34930,72,Private,109385,2,Married,Other,Husband,Non-White,Male,0,0,36,US,0
40822,54,Private,54065,4,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
5070,20,Private,174714,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,15,US,0
3639,39,Private,218490,13,Married,Other,Husband,White,Male,0,1848,40,US,1
24974,50,Private,280278,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
31956,21,Private,63899,7,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
26870,38,Private,179488,12,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
43980,41,Non-Private,165815,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
16755,38,Non-Private,181705,9,Married,Managerial-Specialist,Husband,White,Male,0,0,24,US,0
47910,31,Private,245500,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,25,US,0
21634,38,Private,179668,9,Married,Other,Husband,White,Male,0,0,40,Non-US,0
47478,60,Non-Private,71457,9,Married,Other,Husband,White,Male,4508,0,8,US,0
9330,26,Private,55860,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
31056,31,Private,44464,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,1564,60,US,1
31582,22,Non-Private,477505,12,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
15829,44,Private,92649,9,Married,Other,Non-Husband,White,Female,0,0,40,US,1
3993,42,Private,163003,13,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
35687,33,Non-Private,171889,9,Non-Married,Other,Non-Husband,White,Female,0,0,43,US,0
45061,33,Private,109282,4,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
13770,40,Private,271393,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
32943,58,Non-Private,112076,16,Married,Managerial-Specialist,Non-Husband,White,Female,0,1485,35,US,1
14099,74,Non-Private,43599,9,Non-Married,Other,Non-Husband,White,Male,0,0,20,US,0
43704,35,Private,177449,13,Married,Other,Husband,White,Male,0,1887,52,US,1
16927,18,Private,92008,9,Non-Married,Other,Non-Husband,White,Female,0,0,28,US,0
16342,53,Private,346754,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
38248,41,Non-Private,249039,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
21387,66,Non-Private,97847,13,Married,Other,Husband,White,Male,0,0,50,US,0
10498,74,Non-Private,119129,9,Married,Other,Husband,White,Male,0,2149,20,US,0
35225,65,Private,228182,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
10755,23,Private,85088,10,Non-Married,Other,Non-Husband,White,Female,0,0,37,US,0
40352,50,Private,46401,13,Non-Married,Other,Non-Husband,White,Female,0,0,20,Non-US,0
18275,38,Private,607848,13,Married,Other,Husband,White,Male,0,0,40,US,1
42362,40,Private,300195,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
41494,40,Non-Private,231832,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
32458,36,Private,237943,13,Married,Managerial-Specialist,Husband,White,Male,0,1977,45,US,1
19561,29,Non-Private,256211,2,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,Non-US,0
36824,42,Private,165815,11,Married,Other,Husband,White,Male,0,0,40,US,0
18557,68,Non-Private,89011,16,Married,Managerial-Specialist,Husband,White,Male,0,0,50,Non-US,0
38355,40,Private,477345,4,Married,Other,Husband,White,Male,0,2057,40,Non-US,0
44125,31,Private,246439,9,Non-Married,Other,Non-Husband,White,Male,0,0,38,US,0
28101,30,Private,151967,10,Married,Other,Husband,White,Male,0,0,58,US,0
33757,49,Non-Private,166003,9,Married,Other,Husband,White,Male,0,0,40,US,0
42255,39,Private,531055,9,Married,Other,Husband,White,Male,0,0,40,US,1
30555,30,Non-Private,182089,9,Married,Other,Husband,White,Male,0,0,85,US,0
1279,42,Private,342865,9,Married,Other,Husband,White,Male,0,0,40,US,0
47875,41,Private,341204,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
38057,25,Non-Private,253135,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
32210,31,Private,284395,13,Married,Other,Husband,White,Male,0,0,40,US,0
41850,34,Private,167558,4,Married,Other,Non-Husband,White,Female,0,0,40,Non-US,0
2208,34,Non-Private,306982,13,Married,Other,Husband,Non-White,Male,0,0,60,Non-US,0
19654,31,Private,161765,10,Married,Other,Husband,White,Male,0,2051,57,US,0
45228,47,Non-Private,122206,9,Married,Other,Husband,White,Male,0,0,20,US,1
26917,28,Private,175987,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
20278,50,Non-Private,191130,11,Married,Other,Husband,White,Male,0,0,40,US,1
21212,22,Private,122272,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
25560,60,Non-Private,202473,11,Married,Other,Husband,White,Male,0,0,40,US,0
41278,35,Private,196373,9,Married,Other,Husband,White,Male,0,1672,40,US,0
22184,34,Non-Private,51543,10,Non-Married,Other,Non-Husband,White,Male,0,0,48,US,0
13188,19,Private,265576,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
37726,27,Non-Private,68729,9,Married,Other,Husband,Non-White,Male,0,0,40,US,1
42938,28,Private,302406,15,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
19115,45,Private,127738,10,Married,Other,Husband,White,Male,0,0,40,US,0
10525,23,Private,188505,13,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
17062,23,Private,213811,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
8599,62,Non-Private,159699,13,Married,Managerial-Specialist,Husband,White,Male,0,0,38,US,0
36327,42,Private,194636,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
12376,32,Private,175856,13,Married,Other,Husband,White,Male,0,1902,40,US,1
39266,28,Private,70240,14,Non-Married,Other,Non-Husband,Non-White,Female,0,0,36,Non-US,0
48009,42,Private,47012,10,Married,Other,Husband,White,Male,7688,0,40,US,1
40175,44,Non-Private,253250,14,Married,Managerial-Specialist,Husband,White,Male,0,0,54,US,0
24873,19,Private,238969,9,Non-Married,Other,Non-Husband,White,Male,0,0,10,US,0
13772,65,Private,469602,13,Married,Other,Husband,White,Male,0,0,15,US,0
25821,23,Private,210053,10,Non-Married,Other,Non-Husband,White,Female,0,0,28,US,0
47026,40,Private,133456,9,Married,Other,Non-Husband,White,Female,0,0,24,US,1
13903,39,Private,76767,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,60,US,0
15042,30,Private,205407,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
30298,20,Private,82777,9,Married,Other,Non-Husband,White,Male,0,0,40,US,0
209,17,Private,65368,7,Non-Married,Other,Non-Husband,White,Female,0,0,12,US,0
14168,66,Private,169804,13,Married,Other,Husband,White,Male,20051,0,40,US,1
3061,40,Private,245529,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
28907,43,Private,226902,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
17630,33,Private,136331,9,Married,Other,Husband,White,Male,0,0,40,US,0
42072,35,Private,102946,10,Non-Married,Other,Non-Husband,Non-White,Female,0,1669,45,US,0
6216,41,Private,152292,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
43952,19,Private,273226,7,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
